id,price_doc
30880,5860522.317597743
30881,2211658.063769007
30882,10182435.363102429
30883,3461858.5607973775
30884,5481493.391361383
30885,5389758.658210819
30886,7202850.101800742
30887,5595695.897311057
30888,4365910.806544462
30889,4945236.273877171
30890,6966350.896434805
30891,3547542.9419471556
30892,3612535.1289279996
30893,4178125.567306313
30894,5178204.598287286
30895,4085742.490679525
30896,6604534.870115873
30897,7489958.012043304
30898,6979574.013030908
30899,6188997.478975919
30900,3112504.359892671
30901,6203502.603100403
30902,2256811.8906880654
30903,6623627.798802894
30904,7750972.737314903
30905,5466852.464949218
30906,6186142.066385004
30907,13488778.118506998
30908,4147345.797316684
30909,12790863.294959256
30910,7085480.079804113
30911,4947167.088567404
30912,6070341.332840223
30913,16474504.53617411
30914,6263655.996086228
30915,7837527.476581411
30916,5187363.616035388
30917,8712583.801696526
30918,6712895.2813422065
30919,4277248.833422057
30920,5533701.53074989
30921,3696103.641257014
30922,5801530.419813588
30923,3264561.204294999
30924,4939708.36049091
30925,12971635.762380142
30926,6891651.8300847765
30927,7269314.326666658
30928,4622685.690530121
30929,4926765.8935717475
30930,9855460.622287964
30931,10675048.200127391
30932,4825411.784667956
30933,4843131.556948322
30934,14453461.771071536
30935,6931877.70922475
30936,6606720.621220186
30937,8707983.804045752
30938,3516945.2360914303
30939,8384059.921589933
30940,6529418.876114352
30941,6355910.579537929
30942,3218229.953410334
30943,6578353.005355096
30944,4801074.094308079
30945,3242195.3055356215
30946,13484899.137178844
30947,6419016.967281134
30948,8669907.698842494
30949,6000773.750149963
30950,5419858.927426061
30951,14191201.566246739
30952,7172716.938548657
30953,9729395.265507314
30954,4618759.324450825
30955,6108617.982174634
30956,7222599.23193155
30957,5584230.119749405
30958,21675794.5115893
30959,7836091.11053234
30960,7510893.377602621
30961,8020667.4618466385
30962,10352597.367377894
30963,3563335.683021177
30964,4085452.728106879
30965,6767311.003024847
30966,10766487.375048002
30967,10015090.367934056
30968,3311089.1891516177
30969,3359585.0370939407
30970,6134503.063246902
30971,10282621.324104829
30972,3388528.3374918364
30973,4879376.422084315
30974,4879908.042909188
30975,7326976.812608094
30976,5071728.357186167
30977,7188897.249418513
30978,7473885.532499845
30979,3234075.2422717446
30980,6771472.069373105
30981,5465218.129029026
30982,6417916.753938783
30983,3724732.824221228
30984,5481493.391361383
30985,3654847.7772929464
30986,10007064.600114293
30987,9420195.717166172
30988,6049808.727118452
30989,7284950.813321191
30990,12394504.964044712
30991,9117526.050231544
30992,2703704.3318825904
30993,7147020.420819635
30994,4724513.8710931875
30995,6667042.830297496
30996,5507509.262410102
30997,7172669.802987074
30998,6854804.723311761
30999,7250536.985663694
31000,7876862.524695537
31001,5865905.435995422
31002,9116431.509642301
31003,8717480.754427627
31004,4136031.866427842
31005,2910934.8360953787
31006,6950923.098981847
31007,5649787.397674832
31008,4934731.043361757
31009,6770110.811945239
31010,5921333.868929324
31011,4040359.0095868204
31012,5710391.618918603
31013,6801878.3218818605
31014,12579589.435251568
31015,6780995.624083006
31016,4066798.999484397
31017,9494977.476524692
31018,5310416.468492099
31019,4518913.262803825
31020,7055713.810367966
31021,11539398.077401875
31022,19169059.887598377
31023,9917280.744331313
31024,4556553.3343158085
31025,6021074.249399111
31026,6076749.904443924
31027,4419449.7768457895
31028,4635025.219484705
31029,7364754.850870571
31030,6528859.40253435
31031,9860616.529551053
31032,9055943.957039244
31033,7655854.916208515
31034,7014121.972017788
31035,9622983.430937186
31036,6519862.101285147
31037,27070994.811914988
31038,4250380.083794104
31039,9356438.168089582
31040,5895422.5382508505
31041,4260833.153025889
31042,3100481.334571809
31043,5958253.747980108
31044,8049023.883551646
31045,7281111.963711589
31046,14366424.587811116
31047,7156610.9559198255
31048,5806059.921685042
31049,6892813.119336172
31050,7396482.978645299
31051,6317215.980283599
31052,3701123.598662141
31053,16356081.594550785
31054,5921704.793691741
31055,5068268.9948614715
31056,11799917.016291186
31057,5245111.830461764
31058,7169205.213829983
31059,2806862.4027991462
31060,7039568.601358548
31061,6027058.710516256
31062,6429361.847818813
31063,3275964.637470914
31064,4963802.898156896
31065,9828398.472017713
31066,4211429.951897126
31067,8745690.08992549
31068,4065410.508318485
31069,4523317.487493391
31070,4559652.127126054
31071,3202587.602760086
31072,7944228.558489232
31073,2211658.063769007
31074,7348367.376602763
31075,6498885.138070235
31076,6497718.427680217
31077,5474311.742470261
31078,4118598.0954772215
31079,5067319.0291614905
31080,6269976.4228301095
31081,2739946.83074196
31082,10339094.695681721
31083,4856425.650120045
31084,9443403.245289322
31085,12351277.30436387
31086,3748634.6077994513
31087,4608655.357837882
31088,7120996.749489179
31089,5626318.058684883
31090,34441071.847157024
31091,2930506.5302088186
31092,6961927.694864134
31093,5886896.564764569
31094,5844813.908356438
31095,4941340.015168867
31096,18549059.961540405
31097,11280288.025689743
31098,9055645.146136397
31099,17167818.11990373
31100,5032776.136719968
31101,4440129.799427044
31102,6273949.8938106345
31103,10533385.871437946
31104,4961104.624584164
31105,9378968.004963685
31106,4467670.0018434515
31107,9970737.246915484
31108,6628192.9645415405
31109,5295153.527887106
31110,9295849.295095872
31111,11202528.445563795
31112,5442650.51210267
31113,3404770.18841746
31114,4654082.681013586
31115,4814053.771701729
31116,6214284.293808982
31117,6010670.725596465
31118,3678336.9803697565
31119,2863046.5703372196
31120,5442797.65910281
31121,5755553.44512453
31122,6161230.131719003
31123,4790679.797542277
31124,4969781.738185298
31125,11403515.498339022
31126,16395135.125032375
31127,5251620.653288825
31128,5511623.846366901
31129,5191901.880793766
31130,12408585.928306434
31131,6910382.074300191
31132,9071423.056908034
31133,11415022.498080399
31134,5908336.497229161
31135,9950789.266647846
31136,11167435.758801533
31137,4808968.817094987
31138,7291188.272372217
31139,3463103.063516886
31140,7909186.641175553
31141,7248492.127942956
31142,9581846.80811034
31143,5151223.976864137
31144,3590995.26031095
31145,6186820.800883828
31146,6102196.9832829125
31147,13039846.842997285
31148,5909332.2627337165
31149,2299778.4090284416
31150,8163100.401110425
31151,5570161.296788817
31152,7957957.726778171
31153,5094923.382174691
31154,15484600.85723449
31155,6206362.762977282
31156,9519573.471011085
31157,3808573.3357952237
31158,8895937.829284519
31159,5820363.570192655
31160,4960122.8977496335
31161,3340189.5867738165
31162,4551628.322117279
31163,5108658.115749585
31164,5806554.295832595
31165,6098007.663655059
31166,5432388.777113349
31167,7878028.721109758
31168,12295963.823328026
31169,7945784.2260299055
31170,5473670.292743247
31171,10233198.639587773
31172,5062171.181418747
31173,11791931.872564023
31174,9631944.016557362
31175,17457542.317221325
31176,4377478.326420197
31177,8084382.112232422
31178,4179222.4424695172
31179,4597075.7627888
31180,4052353.5437618745
31181,7571937.843612421
31182,6841957.384119875
31183,7844699.861168035
31184,4960907.420447021
31185,4136031.866427842
31186,8501892.689751038
31187,3390292.0785313197
31188,4801938.410671938
31189,5034155.605432532
31190,7358508.847435745
31191,12326092.50069389
31192,3631790.7847614726
31193,5103361.062239968
31194,9653166.69282282
31195,7915484.77238708
31196,4923372.220550591
31197,14771110.328519817
31198,4991004.18295328
31199,6212409.746551916
31200,9700650.452426985
31201,3720359.0757670808
31202,3685878.69938926
31203,5925704.540861314
31204,3519017.669799384
31205,8182083.1938461205
31206,5562978.311225522
31207,3968036.932134316
31208,4537913.872916833
31209,4217249.605851769
31210,5235963.331879797
31211,8325514.615029756
31212,4914366.799825225
31213,10504220.061146745
31214,6448755.581282867
31215,4583454.6046652105
31216,5481493.391361383
31217,7058057.556242751
31218,8094427.643686867
31219,3422158.3878450245
31220,7409141.794517942
31221,3563519.6217006254
31222,7317787.105399535
31223,9693913.752042735
31224,7016950.059751024
31225,11107052.944184497
31226,5853415.641713163
31227,9490655.6461319
31228,9824397.86131196
31229,4219910.86156182
31230,5331416.595457744
31231,3902047.0220739814
31232,7167711.442526249
31233,6101517.940790635
31234,6623158.597607132
31235,5042140.272477289
31236,5750653.400477885
31237,10196175.490304528
31238,6269976.4228301095
31239,11987130.512911296
31240,6286055.98100985
31241,6155721.864006682
31242,7123176.733702827
31243,3656308.843261825
31244,7115212.967861974
31245,7960567.316542811
31246,11605052.678197218
31247,5190724.394120209
31248,7050326.44711226
31249,9673452.660670878
31250,5377694.883888525
31251,7015414.592112216
31252,5856641.645784082
31253,8360579.566821693
31254,6239632.830516061
31255,12349674.413013756
31256,6254841.57322554
31257,5085557.913704226
31258,7963545.035931935
31259,11024379.425470026
31260,7533414.115706232
31261,23618926.636655755
31262,5466852.464949218
31263,5932022.384711373
31264,3708950.7328367936
31265,10512963.530612627
31266,7443447.378964727
31267,3606370.9963221154
31268,4080207.082666852
31269,7530754.541772196
31270,4081203.276936861
31271,5178551.324537317
31272,14768655.298848528
31273,5959695.633497809
31274,5746399.6902855225
31275,6198066.29258749
31276,5514782.758248644
31277,4865057.304847686
31278,14086949.2071923
31279,14646902.362736229
31280,6908176.72008304
31281,6967582.768744697
31282,11525237.776565664
31283,5880849.451885976
31284,4760563.020611709
31285,5366155.194578022
31286,7032691.08462491
31287,9873433.957397904
31288,4223681.373948591
31289,8372637.517294653
31290,5449891.577968419
31291,5742884.568875948
31292,3744005.7371634385
31293,7062780.289127713
31294,3595302.377296238
31295,18893304.428889472
31296,9611028.175364828
31297,7401237.221575134
31298,3525740.0801657904
31299,9638170.549810246
31300,6678294.166173255
31301,5896232.986926792
31302,5197868.063408421
31303,7964183.3225432215
31304,6927892.095474258
31305,7673941.116508742
31306,2987652.79787441
31307,5844284.677035436
31308,7644458.631389967
31309,8352480.2773139505
31310,54743631.08298328
31311,4866048.179932079
31312,5197460.502718469
31313,13260987.623431271
31314,6212979.385007046
31315,9708316.05668145
31316,11131440.29208473
31317,17775888.934099674
31318,7846586.329964916
31319,6417644.782079865
31320,5896347.590607657
31321,6795132.709647405
31322,6212870.865018959
31323,7613116.022091434
31324,7086928.286353184
31325,5878076.841347664
31326,5535190.34109802
31327,7257062.838178302
31328,13008573.863714006
31329,5220606.134822807
31330,10964320.393977934
31331,8089620.707982898
31332,5203362.854709864
31333,4937832.040181034
31334,4093231.68196466
31335,7208034.499977979
31336,8080233.37998058
31337,6435246.2521418845
31338,4392777.4700431945
31339,4570984.576468559
31340,6612506.2424255
31341,9638170.549810246
31342,5795682.160682967
31343,3210017.431934093
31344,3555439.956105266
31345,4722096.457260332
31346,3583817.8157070214
31347,8517431.89741335
31348,10703554.659620255
31349,11386180.95355508
31350,3351328.6052230997
31351,5376400.627701382
31352,9186276.742209425
31353,4769979.46055579
31354,7217823.73127902
31355,8749762.899358518
31356,4209826.189285412
31357,4901146.497422547
31358,2665025.7413877677
31359,6297931.16019442
31360,8995055.05004319
31361,4706168.551461948
31362,9842994.735150576
31363,5059272.113121247
31364,3684084.2089933846
31365,3108641.483407974
31366,5886996.153857331
31367,9345026.17917436
31368,5785884.865070531
31369,4403270.798833137
31370,9782650.2095115
31371,8298574.6350235175
31372,7292870.665251701
31373,5085343.184071793
31374,6359837.111378582
31375,5422154.948926056
31376,6245386.037599573
31377,9514465.055040458
31378,5443140.182031336
31379,30259985.633030467
31380,4585187.076073786
31381,7371223.607951041
31382,5063961.257183547
31383,6902770.468083551
31384,19855191.714710355
31385,11690026.997567467
31386,9351388.806860615
31387,12588886.07724086
31388,4879810.552698311
31389,4327823.309013163
31390,7459701.428763853
31391,5182051.780209865
31392,12385578.968991667
31393,8455166.985590521
31394,5384957.756371262
31395,3987225.311812662
31396,8964105.871003903
31397,6896582.916076128
31398,2236521.1569630452
31399,12532053.10793113
31400,3807983.5659977356
31401,11102742.330591759
31402,8905750.545711957
31403,4963802.898156896
31404,4808143.982363097
31405,3841939.402785973
31406,5921407.524352895
31407,3189258.666769069
31408,5930573.596077543
31409,3437161.6468718546
31410,11550684.668399883
31411,7468083.9780108435
31412,10084358.160913121
31413,6982750.824681326
31414,4151709.271599689
31415,14950174.647225672
31416,6091918.839718156
31417,5141379.87117489
31418,7659843.892895887
31419,8941700.095176393
31420,9891715.021342056
31421,6398318.584971064
31422,5468426.759743649
31423,7058571.05304867
31424,16866999.87578385
31425,5261937.34749007
31426,4447716.829348114
31427,6015475.083313113
31428,8033769.332875296
31429,12816619.670350365
31430,4271096.2562780455
31431,5105107.360511105
31432,4739910.7569627175
31433,5603615.571745413
31434,3535670.666501211
31435,10267756.237060387
31436,9334298.151042938
31437,11821913.42583261
31438,9667420.943799337
31439,10133459.262214124
31440,6578551.63462406
31441,6944973.336520061
31442,7294734.038960403
31443,11591153.961109435
31444,6239197.317347229
31445,8813494.544110158
31446,12885500.178297723
31447,6150447.954346102
31448,7180067.436194408
31449,7417736.177015204
31450,6376041.3847420225
31451,7925373.168552056
31452,11675791.467165945
31453,2661210.4230709225
31454,5600483.888895319
31455,7389299.872042019
31456,4963802.898156896
31457,5100882.848719807
31458,16242625.14876301
31459,7204446.407984256
31460,4978859.120283301
31461,4648098.177593966
31462,3516017.239777905
31463,5249686.541194689
31464,6924458.209525989
31465,4899449.860132712
31466,50466210.94576855
31467,3220564.744452885
31468,11134555.449135628
31469,4919931.76641622
31470,5140570.746017268
31471,11644631.942589201
31472,2661343.5078570065
31473,7021523.745259871
31474,3625979.15951871
31475,6785626.037096317
31476,22098493.318992358
31477,6726264.941288194
31478,4850000.606863406
31479,6017865.079695429
31480,9583303.753659768
31481,8147488.000358746
31482,8960562.9272158
31483,9288638.602585943
31484,6356410.385563127
31485,3303493.9550559158
31486,2861328.5615651207
31487,4647862.614827312
31488,13807177.14724858
31489,7002313.156592191
31490,4119844.735504667
31491,5251401.13697954
31492,7822729.788641324
31493,8413376.534834638
31494,5070573.7583246725
31495,4992694.768707133
31496,7299667.4274535775
31497,4560711.660080343
31498,6097902.310230636
31499,10237352.598924285
31500,9639280.870349454
31501,8325731.539827506
31502,10261010.820052626
31503,5246553.239462808
31504,9855870.287804872
31505,16981323.341860276
31506,7124198.142317503
31507,5976378.821522952
31508,6161414.81406009
31509,5419508.901375816
31510,4906733.443948356
31511,4873812.451965108
31512,5553913.619703003
31513,22667758.816542853
31514,26284643.852281444
31515,2458558.3598641665
31516,15127498.396572646
31517,5867938.797287019
31518,6969905.371632778
31519,5666921.576048233
31520,6036530.38926404
31521,4671803.0862706145
31522,4221179.652932446
31523,6510729.747927564
31524,8904425.57328031
31525,9119449.518823177
31526,5476671.360026021
31527,7224336.583295175
31528,4538470.86963673
31529,6149907.492260831
31530,5951910.808128211
31531,8393659.278443377
31532,5478849.541538449
31533,13382590.003368871
31534,7628570.4877093965
31535,9306141.356573405
31536,7526124.319486448
31537,4014551.10980263
31538,4818557.018505883
31539,3544384.7947673053
31540,9440297.882539647
31541,2767339.838065383
31542,5382835.635807874
31543,3248377.984714656
31544,4938704.72837084
31545,7085614.868975485
31546,11871465.820328252
31547,5627666.05869851
31548,5632397.524297904
31549,5273252.9521606285
31550,5544906.497739269
31551,5302750.194645175
31552,7105986.690494436
31553,6393608.231494622
31554,8659201.415294796
31555,3853489.956484307
31556,7154215.48520054
31557,5072062.8923159735
31558,9891012.173738994
31559,2764056.131398449
31560,7472787.899743372
31561,6676077.990506907
31562,25160170.376423247
31563,3642186.8022919283
31564,7809987.988078731
31565,8388691.468297642
31566,5497099.947759021
31567,18081900.917242374
31568,6024578.453130596
31569,6931877.70922475
31570,6520730.204528828
31571,5743030.625117626
31572,3360125.9548683767
31573,5734914.696656298
31574,10180615.874072477
31575,5447164.762651429
31576,7167628.519496729
31577,4834881.120475058
31578,8289290.928497946
31579,5065674.260779276
31580,7097657.025221325
31581,5117744.49504213
31582,6215304.35432837
31583,7731422.399082516
31584,4078407.8371317466
31585,6417644.782079865
31586,12264231.468712522
31587,12350117.87571837
31588,8804433.08238992
31589,3444743.8379707076
31590,5516553.071100623
31591,6664469.864951478
31592,7004479.705829116
31593,7459157.286212984
31594,7477772.393121132
31595,5384055.889357592
31596,3525025.030654983
31597,5315093.793649926
31598,3618310.9170202874
31599,6485343.84682171
31600,6854174.6514662355
31601,13681374.593616495
31602,5073306.328902068
31603,13398825.672523152
31604,4390398.31945704
31605,4978859.120283301
31606,6420415.925934056
31607,8058697.669425941
31608,5121468.788044045
31609,5346982.126700241
31610,7283034.254558768
31611,5464184.682279654
31612,5296558.2385929655
31613,4721959.96556868
31614,13612442.153641194
31615,9736819.724427285
31616,10976874.61491342
31617,4485515.164410872
31618,7065497.0744354455
31619,11011354.320615206
31620,4154798.419769
31621,5459425.679170961
31622,33323462.74555692
31623,9722624.538088346
31624,4763186.535611665
31625,9392129.563806873
31626,5309800.559816408
31627,6732680.057612233
31628,10724646.087807478
31629,9427109.766090952
31630,3799065.4264723095
31631,5711208.307696116
31632,19449798.01275023
31633,4823091.069297171
31634,7941014.532749278
31635,12086248.963959841
31636,5708305.220241461
31637,5297323.0010781465
31638,7719440.961152435
31639,3491537.5344583304
31640,10198080.228178276
31641,3740636.241249439
31642,2981052.958458253
31643,6206151.27972023
31644,12331678.382541789
31645,5778429.727071687
31646,8491205.443468079
31647,5248194.948449989
31648,11287727.784854373
31649,5255784.711636699
31650,5694428.000561081
31651,13121279.490406843
31652,5502236.001053059
31653,5295310.761909727
31654,4998394.861493261
31655,4231328.51160493
31656,22301992.81677478
31657,6842884.706374159
31658,4136899.7139703743
31659,7072535.014559726
31660,4936572.281258647
31661,5160974.591811561
31662,6937765.319233891
31663,3736193.389352478
31664,3538843.0080190343
31665,4140261.669235318
31666,5201524.272369901
31667,8353057.840792811
31668,9699506.270498479
31669,12445129.898349354
31670,6639709.2310508145
31671,5645024.214775022
31672,8041371.155384781
31673,7639554.128903222
31674,8578521.73297085
31675,7398779.411535743
31676,7956285.81748454
31677,4573985.017438638
31678,4523160.794636708
31679,7399358.638923006
31680,6455914.467892406
31681,5934417.341368695
31682,3270163.0378350276
31683,6417644.782079865
31684,4890448.635408942
31685,3263355.666030081
31686,8597281.407469995
31687,10209036.038900133
31688,10288099.651205078
31689,3579951.063170117
31690,7148921.07080557
31691,3399819.472265043
31692,3853622.354410839
31693,7057430.080510988
31694,6372745.183170661
31695,7001158.308098488
31696,3294052.4978978587
31697,4859433.178236156
31698,3263587.280912459
31699,5410343.5120237935
31700,5364446.258035146
31701,8748019.464984983
31702,5885665.939218876
31703,8530367.567107685
31704,5477447.9848800255
31705,9382468.553437285
31706,5441183.088045044
31707,11837998.909131406
31708,8325871.182071323
31709,4988823.869433217
31710,10288903.955534311
31711,7306997.427328794
31712,8427938.563112397
31713,5255105.536941382
31714,5491072.364948788
31715,5156592.979965325
31716,6148608.888439274
31717,9831901.975490315
31718,4885446.957701096
31719,6939513.34201095
31720,4213919.48598315
31721,4469877.190953888
31722,6176301.928019695
31723,5300348.024203189
31724,5425392.8214575825
31725,5003465.258385623
31726,11865590.579491708
31727,6891647.475116914
31728,4622399.21440359
31729,8086497.667678027
31730,3338985.2943170792
