id,price_doc
30732,4336153.0
30733,9525080.0
30734,7094251.5
30735,5575260.0
30736,5070888.5
30737,6245853.5
30738,5871595.0
30739,4125202.75
30740,7066183.0
30741,10658675.0
30742,4317493.5
30743,4997826.0
30744,9226109.0
30745,6635108.5
30746,5701728.5
30747,14921224.0
30748,17541438.0
30749,4794757.0
30750,6578114.0
30751,3363198.5
30752,7308845.0
30753,9753155.0
30754,5872626.0
30755,4805427.5
30756,6782060.0
30757,5210261.0
30758,9111563.0
30759,5763495.0
30760,4625399.5
30761,9125790.0
30762,7100810.5
30763,12029214.0
30764,6200328.0
30765,5436768.5
30766,3707210.75
30767,9403736.0
30768,4046633.25
30769,7454513.0
30770,6284871.0
30771,3117170.0
30772,8161977.0
30773,8012114.0
30774,5647175.0
30775,13012984.0
30776,5648920.0
30777,6267854.0
30778,8907831.0
30779,6680889.0
30780,7405296.0
30781,6634109.0
30782,5460682.0
30783,5528930.0
30784,3773805.5
30785,5402120.0
30786,4373314.0
30787,6347721.5
30788,5535657.0
30789,7340439.5
30790,6354263.0
30791,10440164.0
30792,7224845.0
30793,9239035.0
30794,12505469.0
30795,11140238.0
30796,9804148.0
30797,15370669.0
30798,2858084.5
30799,9560736.0
30800,11013768.0
30801,6387192.5
30802,16497997.0
30803,2939266.75
30804,3589778.0
30805,15396108.0
30806,7158257.0
30807,5781535.0
30808,10780038.0
30809,5153844.0
30810,10309975.0
30811,4452774.5
30812,5425850.0
30813,4944709.0
30814,2695934.25
30815,4090072.25
30816,7715049.5
30817,2142898.0
30818,7823849.0
30819,8311155.0
30820,5233183.5
30821,24160942.0
30822,8682407.0
30823,7342869.0
30824,3609365.75
30825,5279325.5
30826,10695903.0
30827,5203468.0
30828,5545543.0
30829,5062206.0
30830,8977678.0
30831,6048801.0
30832,5635119.0
30833,5075678.5
30834,4262158.0
30835,7214613.5
30836,7050109.0
30837,5580537.0
30838,3998836.5
30839,6041473.0
30840,11299646.0
30841,10209412.0
30842,7738084.0
30843,5359599.5
30844,6867354.0
30845,9457555.0
30846,4468744.5
30847,5438153.0
30848,8164016.5
30849,4581782.0
30850,4174370.75
30851,4872000.5
30852,7130676.0
30853,3827754.75
30854,5620911.5
30855,7666422.0
30856,7896425.0
30857,2385280.75
30858,4444065.0
30859,6072620.0
30860,6002072.0
30861,8943923.0
30862,6108708.0
30863,5257234.0
30864,5813265.0
30865,10364373.0
30866,6880038.0
30867,5711198.0
30868,7876945.0
30869,5154129.0
30870,4075164.0
30871,8381726.0
30872,4900519.0
30873,3946828.5
30874,4924910.0
30875,6840672.0
30876,4937023.5
30877,9850671.0
30878,5663365.5
30879,9240991.0
30880,6490449.5
30881,2150062.5
30882,10412442.0
30883,3378780.5
30884,5719226.5
30885,4961331.0
30886,7425111.0
30887,5869451.0
30888,5018990.5
30889,5380735.5
30890,7294145.5
30891,3652040.75
30892,3726124.0
30893,4471157.0
30894,5991617.5
30895,4422680.0
30896,6358457.5
30897,7488065.5
30898,6902244.5
30899,6726702.5
30900,3266106.0
30901,6582927.5
30902,2192222.0
30903,7017615.0
30904,8166321.5
30905,5708295.5
30906,5915446.0
30907,14517033.0
30908,4148226.25
30909,13422578.0
30910,7375384.5
30911,4646914.0
30912,6206794.0
30913,15819796.0
30914,5783669.0
30915,8475450.0
30916,5484454.5
30917,8920412.0
30918,6530621.0
30919,4787172.0
30920,4947732.5
30921,4160361.25
30922,6271130.0
30923,3427341.0
30924,5355635.0
30925,15307796.0
30926,6746130.0
30927,7678041.0
30928,4973107.5
30929,5326855.0
30930,10218938.0
30931,10406049.0
30932,4985373.0
30933,4913154.0
30934,13017651.0
30935,6843928.0
30936,7000703.5
30937,8431722.0
30938,3916528.5
30939,8900562.0
30940,6387284.0
30941,6288348.0
30942,3612110.25
30943,7244612.0
30944,5256768.0
30945,3491394.5
30946,14695441.0
30947,6428073.5
30948,8837523.0
30949,6365993.5
30950,5945438.5
30951,14109843.0
30952,7818031.5
30953,10217360.0
30954,4840919.0
30955,6848988.0
30956,6725407.0
30957,6052932.5
30958,24444204.0
30959,8366417.0
30960,6893936.0
30961,8869177.0
30962,11066960.0
30963,3769816.5
30964,4222852.0
30965,7153726.0
30966,10955210.0
30967,11166702.0
30968,3107046.5
30969,3496149.25
30970,6451823.0
30971,9809610.0
30972,3481513.0
30973,5080652.0
30974,5074347.5
30975,7029169.0
30976,5119519.0
30977,6528778.0
30978,7879574.5
30979,3285509.25
30980,7309653.5
30981,6101901.5
30982,6798398.5
30983,3889616.75
30984,5746787.5
30985,3709647.5
30986,9710444.0
30987,8547978.0
30988,6371441.5
30989,7596301.0
30990,13336858.0
30991,9100985.0
30992,2768336.25
30993,7665084.5
30994,4871410.5
30995,7210294.0
30996,5768724.0
30997,7535389.0
30998,5810183.0
30999,7026059.5
31000,8220698.5
31001,6490709.5
31002,8970507.0
31003,7923151.0
31004,4169616.0
31005,3000567.5
31006,7242035.5
31007,4477750.0
31008,5362846.0
31009,7146988.5
31010,6284229.5
31011,4378012.5
31012,5867039.0
31013,6784822.5
31014,11691091.0
31015,6968996.0
31016,4357743.0
31017,9632892.0
31018,5060647.0
31019,4489851.5
31020,7204973.5
31021,12114592.0
31022,21910056.0
31023,9867784.0
31024,4741400.5
31025,6218027.0
31026,6322660.5
31027,4471434.5
31028,3878556.25
31029,7953987.0
31030,6748768.0
31031,9059022.0
31032,10619612.0
31033,7893910.0
31034,6901810.0
31035,10031709.0
31036,6393244.0
31037,23902152.0
31038,4385936.0
31039,8399795.0
31040,5680133.5
31041,4372530.0
31042,3541428.25
31043,6381189.0
31044,9106524.0
31045,7278885.5
31046,14683113.0
31047,7560561.5
31048,6166620.5
31049,6151032.0
31050,7845390.0
31051,6630206.5
31052,3944258.5
31053,17325570.0
31054,6316947.0
31055,5617830.0
31056,12139572.0
31057,5506393.0
31058,7586672.0
31059,2956111.0
31060,7255834.0
31061,6590107.0
31062,6674775.0
31063,3396702.0
31064,5088561.0
31065,9826426.0
31066,4469358.0
31067,8916245.0
31068,4223552.5
31069,4664919.0
31070,4804502.0
31071,3331124.5
31072,8864661.0
31073,2159157.0
31074,7359365.0
31075,7007550.0
31076,6981655.0
31077,5694800.0
31078,4365850.5
31079,5402377.5
31080,6497751.5
31081,2827827.25
31082,11050550.0
31083,5169098.5
31084,9609312.0
31085,12890530.0
31086,3898135.5
31087,5235509.5
31088,7277747.0
31089,6477748.0
31090,35073528.0
31091,3964959.75
31092,7150138.0
31093,6320333.5
31094,5812516.5
31095,5316390.0
31096,13654773.0
31097,10439885.0
31098,10723356.0
31099,17174290.0
31100,4766104.0
31101,4339255.5
31102,6708860.0
31103,10603804.0
31104,4927263.5
31105,8688288.0
31106,4496995.0
31107,10496190.0
31108,6691965.0
31109,5356242.5
31110,9328456.0
31111,10330663.0
31112,6235075.5
31113,3617915.75
31114,4857989.0
31115,5326753.0
31116,6574752.5
31117,6176231.5
31118,3893008.75
31119,3109355.5
31120,5403928.5
31121,7914587.0
31122,5763637.5
31123,5019541.0
31124,5251546.5
31125,11892584.0
31126,18788156.0
31127,5544501.5
31128,6111616.0
31129,5542868.0
31130,12164744.0
31131,6992056.0
31132,9032142.0
31133,11136074.0
31134,6564358.5
31135,9919262.0
31136,11106419.0
31137,4900972.5
31138,6498830.0
31139,3786246.0
31140,7187336.0
31141,6991596.0
31142,9712574.0
31143,5093819.5
31144,3857570.25
31145,5874995.0
31146,5585632.5
31147,13311317.0
31148,6391823.5
31149,2271750.5
31150,8232914.5
31151,4954593.5
31152,8063633.5
31153,5462229.0
31154,15193885.0
31155,6277114.0
31156,7058491.0
31157,4233840.5
31158,9693457.0
31159,6206362.0
31160,5440897.0
31161,3531364.5
31162,4609678.5
31163,5556183.5
31164,5852643.0
31165,6616430.0
31166,5607820.5
31167,7668177.0
31168,10951094.0
31169,8781118.0
31170,5869943.5
31171,11231124.0
31172,5326656.5
31173,10280951.0
31174,9158712.0
31175,16819348.0
31176,4860426.5
31177,8228620.5
31178,4315192.5
31179,4625748.0
31180,4191280.25
31181,9045382.0
31182,6490288.5
31183,7869946.5
31184,5660876.0
31185,4153316.75
31186,9042950.0
31187,3603821.25
31188,5065929.5
31189,5218163.0
31190,6887982.0
31191,12829625.0
31192,4015356.75
31193,5446182.0
31194,9576889.0
31195,7855370.0
31196,5044519.0
31197,15155737.0
31198,5754778.5
31199,6525479.0
31200,10482585.0
31201,3935372.5
31202,3791796.5
31203,6557757.0
31204,3604615.25
31205,8509458.0
31206,5848531.0
31207,4252321.0
31208,4260939.0
31209,4340522.0
31210,5729615.5
31211,7116640.5
31212,5328135.0
31213,10592606.0
31214,6686281.0
31215,4873618.0
31216,5791639.5
31217,7418514.0
31218,8393293.0
31219,3641582.75
31220,7272856.0
31221,3756562.75
31222,6739513.0
31223,9700244.0
31224,7456618.0
31225,11582203.0
31226,6329695.0
31227,9441262.0
31228,9633866.0
31229,4119698.75
31230,5740954.0
31231,4063920.75
31232,6696249.0
31233,6273248.0
31234,6528996.0
31235,5457423.0
31236,6217932.5
31237,10642505.0
31238,6530061.0
31239,10784316.0
31240,6783250.5
31241,6307893.0
31242,7393920.5
31243,3682288.5
31244,7420580.0
31245,8083113.0
31246,11957568.0
31247,5732725.5
31248,6990909.5
31249,9737412.0
31250,5718446.5
31251,7303870.0
31252,6475148.0
31253,8790083.0
31254,5680827.0
31255,11494963.0
31256,6600019.5
31257,5269471.5
31258,8729716.0
31259,10168115.0
31260,8558999.0
31261,22715294.0
31262,5780757.5
31263,5969220.5
31264,3762607.75
31265,11445607.0
31266,7678378.0
31267,3755230.25
31268,4418607.5
31269,7663615.0
31270,4139358.25
31271,5501443.0
31272,15806465.0
31273,7135588.0
31274,5929487.5
31275,6222773.0
31276,5823080.5
31277,4793262.0
31278,15143023.0
31279,15812888.0
31280,6566600.0
31281,7292274.5
31282,12112928.0
31283,6505291.0
31284,4508017.5
31285,5539644.0
31286,7551820.5
31287,9744193.0
31288,4437111.5
31289,8752173.0
31290,5808366.0
31291,6134559.0
31292,4005855.75
31293,7402966.0
31294,3751400.25
31295,18720050.0
31296,9633756.0
31297,5665321.0
31298,3750330.75
31299,9746089.0
31300,6992236.0
31301,6495323.0
31302,5062186.5
31303,8717570.0
31304,7104610.5
31305,8627255.0
31306,3099086.0
31307,6232834.0
31308,7957712.5
31309,8873212.0
31310,50040440.0
31311,5324051.0
31312,5321620.0
31313,12536922.0
31314,6423557.0
31315,9708352.0
31316,11857545.0
31317,18831244.0
31318,8491526.0
31319,6584780.0
31320,6262870.5
31321,6519035.0
31322,6914644.0
31323,7878680.5
31324,6579475.5
31325,6243251.0
31326,5530290.5
31327,7929228.5
31328,12716316.0
31329,5426108.5
31330,10765737.0
31331,8140320.0
31332,5425399.5
31333,5286046.0
31334,4399207.0
31335,7265881.5
31336,8399498.0
31337,7273938.0
31338,4480984.0
31339,4956535.5
31340,6182891.0
31341,9852324.0
31342,5590530.0
31343,3255290.5
31344,4141304.75
31345,4981305.0
31346,3739056.5
31347,8854345.0
31348,11522907.0
31349,11991690.0
31350,3559852.25
31351,5692069.0
31352,9352757.0
31353,5254883.0
31354,7781471.5
31355,8631872.0
31356,4488010.5
31357,5176513.0
31358,2668783.0
31359,6463426.0
31360,8261874.5
31361,4664616.5
31362,9878329.0
31363,5313997.5
31364,3230546.0
31365,3439098.5
31366,6537444.5
31367,10176924.0
31368,6315019.5
31369,4247420.5
31370,9316027.0
31371,8550229.0
31372,6794140.0
31373,4886463.0
31374,6723355.0
31375,5730495.0
31376,6454789.5
31377,8294345.0
31378,6024167.0
31379,29245562.0
31380,4537173.5
31381,7510658.5
31382,5232874.0
31383,7432691.5
31384,17220836.0
31385,13620957.0
31386,8800526.0
31387,10759004.0
31388,5029776.5
31389,4501478.5
31390,7100106.5
31391,5450682.0
31392,8441489.0
31393,8200051.0
31394,5340741.5
31395,4267677.5
31396,9046797.0
31397,7050633.0
31398,3410477.5
31399,12232451.0
31400,5671191.5
31401,11153696.0
31402,8926914.0
31403,5086407.0
31404,5214034.0
31405,3637362.0
31406,5919396.5
31407,3314111.75
31408,6421278.5
31409,3680368.0
31410,11300487.0
31411,8187103.0
31412,10434670.0
31413,7467534.0
31414,3976096.0
31415,15459817.0
31416,6263050.0
31417,5468050.5
31418,7750853.5
31419,9627658.0
31420,9329612.0
31421,6694352.0
31422,6442490.0
31423,7496868.5
31424,16361337.0
31425,6010750.0
31426,4752478.0
31427,6175642.5
31428,7391298.0
31429,12693198.0
31430,4795877.0
31431,5514138.5
31432,5037495.5
31433,5515753.0
31434,3809012.0
31435,10642038.0
31436,9117682.0
31437,12195782.0
31438,8728468.0
31439,7837052.0
31440,6648898.5
31441,6298299.0
31442,7798596.0
31443,13306697.0
31444,6535456.0
31445,9738916.0
31446,12272179.0
31447,6541186.5
31448,8315785.5
31449,8248302.0
31450,6693420.0
31451,8009501.0
31452,11666098.0
31453,2508055.5
31454,5761373.5
31455,7869736.5
31456,5102264.5
31457,5150331.0
31458,17388604.0
31459,6950285.5
31460,5104985.0
31461,4604810.5
31462,3630943.5
31463,5415097.5
31464,7688834.5
31465,5416822.5
31466,52683648.0
31467,3296057.25
31468,12355132.0
31469,5068495.5
31470,5329253.0
31471,12774344.0
31472,2731805.5
31473,7637116.0
31474,4013622.25
31475,6796518.5
31476,23032556.0
31477,7456674.5
31478,5072968.5
31479,6304224.0
31480,9233098.0
31481,8692548.0
31482,9809310.0
31483,8413761.0
31484,6462698.5
31485,3348154.25
31486,2965986.0
31487,4780780.5
31488,14539090.0
31489,7900349.5
31490,4246380.0
31491,5783785.0
31492,8192234.5
31493,9003452.0
31494,5674551.0
31495,5423123.5
31496,7306001.5
31497,4755556.5
31498,5616684.0
31499,10291997.0
31500,9645799.0
31501,9151378.0
31502,10812368.0
31503,5531045.0
31504,10192912.0
31505,17231480.0
31506,7139563.0
31507,6553206.0
31508,6741049.0
31509,5705797.5
31510,5650310.0
31511,5164358.5
31512,6159738.0
31513,21714478.0
31514,22935016.0
31515,2333434.75
31516,16817872.0
31517,5918504.5
31518,7290307.0
31519,6279694.5
31520,5741600.0
31521,5139041.5
31522,4428187.5
31523,7119261.0
31524,9264869.0
31525,9599236.0
31526,5750477.0
31527,6654519.0
31528,4635936.5
31529,5865277.0
31530,6095103.0
31531,9331677.0
31532,5782472.5
31533,13131892.0
31534,8002599.0
31535,10474291.0
31536,7201621.0
31537,4415705.0
31538,4854937.0
31539,3777791.75
31540,9633297.0
31541,2841473.5
31542,5714407.0
31543,3393884.75
31544,5084583.0
31545,7814610.0
31546,12355132.0
31547,5620118.0
31548,5315604.0
31549,5678330.0
31550,4847118.5
31551,5340018.0
31552,7356004.0
31553,5551512.0
31554,8108274.5
31555,4034560.5
31556,7484317.5
31557,5878061.0
31558,9912661.0
31559,2902705.25
31560,7614549.5
31561,7227270.5
31562,24993880.0
31563,3591278.0
31564,9014002.0
31565,9307165.0
31566,5512503.5
31567,17389732.0
31568,6882440.0
31569,6783548.0
31570,6993003.0
31571,5939210.0
31572,3467427.25
31573,5567895.5
31574,10728471.0
31575,5729173.0
31576,7335695.0
31577,5180474.0
31578,8450108.0
31579,5457319.0
31580,7543089.5
31581,5503122.0
31582,6760195.5
31583,7751075.5
31584,4270841.0
31585,6598194.5
31586,13154680.0
31587,14648483.0
31588,9020297.0
31589,3625984.75
31590,4563149.0
31591,6761362.5
31592,7445724.0
31593,7265958.0
31594,7467157.0
31595,5008576.0
31596,3820023.75
31597,5462234.0
31598,3848820.75
31599,6973576.5
31600,7119919.5
31601,14873290.0
31602,5469093.5
31603,15184904.0
31604,3922359.75
31605,5122341.5
31606,6669640.0
31607,8112683.5
31608,5425663.5
31609,5102444.5
31610,7535209.5
31611,5466643.0
31612,6114461.0
31613,4877054.0
31614,11587329.0
31615,9721174.0
31616,10906340.0
31617,4579336.0
31618,7314716.0
31619,8923050.0
31620,4511720.5
31621,4958630.0
31622,31281078.0
31623,9124763.0
31624,4875175.0
31625,9496237.0
31626,5307342.5
31627,7114957.5
31628,10524697.0
31629,8648616.0
31630,3952052.5
31631,5948149.0
31632,16290930.0
31633,4824856.5
31634,8677763.0
31635,13300150.0
31636,5805032.5
31637,5532643.5
31638,7730907.0
31639,3578682.75
31640,10209762.0
31641,3891954.5
31642,3095633.0
31643,5602704.5
31644,10972881.0
31645,5478328.0
31646,8978586.0
31647,5105900.5
31648,11854018.0
31649,5535789.0
31650,5890142.5
31651,12463654.0
31652,5861877.0
31653,5586906.0
31654,5580218.0
31655,4275328.0
31656,21433720.0
31657,6925401.0
31658,4375345.5
31659,7203798.5
31660,5159386.5
31661,5389003.5
31662,7155056.0
31663,3898280.5
31664,3667135.0
31665,4167072.0
31666,5679673.0
31667,8519616.0
31668,8674172.0
31669,10562262.0
31670,7099124.5
31671,5808626.5
31672,8290375.0
31673,5722636.5
31674,8113039.0
31675,7384611.5
31676,7410078.5
31677,4784329.0
31678,4928260.0
31679,8218355.0
31680,7029504.5
31681,6485079.0
31682,3251595.25
31683,6572589.5
31684,5194538.5
31685,3437026.25
31686,11491894.0
31687,10296454.0
31688,10035536.0
31689,3809019.25
31690,7150615.5
31691,3549472.0
31692,4349937.0
31693,6804028.5
31694,7051743.0
31695,7258118.0
31696,3264106.75
31697,5182816.0
31698,3232435.25
31699,5778690.5
31700,5323406.5
31701,8428747.0
31702,6040926.0
31703,9329221.0
31704,6342935.0
31705,9744360.0
31706,5811818.0
31707,12258797.0
31708,9379052.0
31709,5268321.0
31710,11010366.0
31711,6830313.5
31712,7933290.5
31713,5647896.5
31714,5456132.0
31715,5212870.5
31716,5934217.0
31717,10000874.0
31718,5003143.5
31719,7663447.0
31720,3609875.25
31721,4684160.0
31722,5768394.0
31723,5497750.5
31724,6269886.5
31725,5075335.0
31726,11905544.0
31727,5875225.0
31728,4705804.0
31729,7160688.0
31730,3612861.25
31731,7496118.0
31732,7875262.5
31733,4214270.5
31734,4414404.0
31735,2989995.5
31736,6010991.0
31737,5395287.5
31738,5573825.0
31739,5847338.0
31740,7893556.5
31741,7893684.5
31742,13027935.0
31743,7702133.0
31744,5087561.5
31745,3723769.0
31746,10575426.0
31747,5051418.0
31748,15799080.0
31749,5611479.5
31750,8307898.0
31751,7401780.0
31752,4177843.5
31753,3578856.75
31754,6911453.0
31755,11012760.0
31756,2218008.25
31757,6274881.0
31758,5917364.5
31759,6583530.0
31760,6169003.0
31761,13127159.0
31762,2684666.0
31763,11329838.0
31764,6075956.5
31765,3726468.75
31766,8040473.5
31767,3678669.75
31768,7251109.5
31769,10716364.0
31770,3742684.5
31771,3792953.75
31772,8312629.5
31773,5424344.0
31774,6598282.5
31775,10159527.0
31776,2214400.5
31777,4172384.75
31778,10145546.0
31779,8849516.0
31780,7233187.0
31781,7211903.0
31782,5849150.0
31783,3506995.5
31784,5307312.0
31785,5699760.5
31786,4853303.0
31787,6545804.0
31788,5943403.0
31789,6152751.0
31790,3761043.5
31791,8564135.0
31792,7255308.0
31793,8110703.0
31794,6755207.0
31795,5840789.0
31796,4898117.5
31797,13991390.0
31798,8086521.0
31799,3562467.25
31800,5709510.0
31801,3243078.75
31802,6478866.5
31803,7790419.0
31804,4912587.0
31805,3297953.25
31806,6859054.5
31807,6974541.0
31808,7855220.0
31809,6123879.5
31810,3947261.5
31811,7390008.0
31812,6593885.5
31813,6553418.5
31814,5970945.5
31815,6168303.0
31816,5232190.0
31817,3253189.5
31818,6303268.5
31819,6057529.0
31820,10504361.0
31821,11064090.0
31822,5068785.5
31823,4874203.5
31824,3096270.5
31825,5011902.0
31826,5926248.0
31827,7241317.0
31828,5995070.0
31829,8987804.0
31830,6340243.5
31831,3167043.5
31832,12243795.0
31833,10395892.0
31834,6905569.5
31835,4641634.5
31836,8075446.5
31837,3605426.5
31838,7914459.0
31839,4848135.5
31840,9981817.0
31841,5293790.0
31842,7356916.0
31843,3404167.0
31844,6328989.0
31845,8967068.0
31846,4871271.0
31847,5198870.0
31848,5649157.0
31849,8880781.0
31850,6411665.5
31851,12055812.0
31852,7051743.0
31853,9595905.0
31854,6284967.0
31855,4685634.0
31856,6170344.0
31857,8445717.0
31858,12313492.0
31859,34913272.0
31860,6929576.5
31861,13101146.0
31862,7330373.0
31863,10194351.0
31864,3359951.0
31865,5724803.5
31866,3121459.75
31867,7612480.0
31868,5028711.5
31869,9698431.0
31870,3504147.0
31871,4952968.0
31872,11337404.0
31873,6559508.5
31874,5294784.5
31875,5453495.0
31876,5344440.5
31877,21598490.0
31878,3749844.25
31879,8489696.0
31880,10091623.0
31881,4675778.0
31882,13099971.0
31883,5272171.0
31884,5399374.5
31885,5791192.0
31886,8006805.0
31887,8737654.0
31888,4017432.75
31889,11630418.0
31890,5138816.0
31891,3012989.5
31892,3793485.5
31893,17078708.0
31894,8337328.5
31895,3535728.5
31896,3759544.5
31897,3396883.25
31898,4254268.0
31899,4145880.75
31900,5945586.0
31901,7210280.0
31902,7363830.0
31903,4998064.5
31904,4183174.0
31905,6955809.0
31906,4374031.5
31907,3805664.25
31908,3785534.75
31909,7170002.0
31910,4367270.5
31911,3735250.0
31912,6616512.0
31913,7764451.5
31914,6427669.0
31915,7492180.0
31916,4181466.75
31917,5440861.0
31918,3822115.5
31919,6666657.5
31920,3961029.25
31921,4714473.5
31922,5019588.5
31923,11157845.0
31924,11075788.0
31925,6269946.0
31926,8523679.0
31927,12486426.0
31928,7362145.0
31929,15874081.0
31930,8185697.5
31931,6093249.0
31932,7759122.0
31933,6910596.0
31934,5498060.0
31935,4994686.0
31936,4319610.5
31937,6231782.0
31938,5379950.5
31939,6235611.0
31940,7579209.0
31941,30031180.0
31942,5583949.5
31943,8784652.0
31944,4110848.5
31945,5390103.5
31946,11455129.0
31947,8744231.0
31948,6555175.0
31949,9907425.0
31950,12155977.0
31951,5471926.5
31952,5988892.5
31953,3818155.25
31954,10486805.0
31955,5307266.5
31956,8919613.0
31957,4171688.25
31958,4387161.5
31959,12055536.0
31960,6845403.0
31961,8240235.0
31962,4408421.5
31963,7340019.5
31964,4897006.0
31965,6286561.0
31966,12699858.0
31967,12452938.0
31968,7291030.0
31969,25459680.0
31970,5779908.5
31971,4309155.5
31972,5325488.5
31973,4843629.5
31974,7462793.0
31975,4026845.75
31976,4153926.75
31977,9051181.0
31978,5320047.0
31979,4730412.0
31980,4993805.0
31981,5968281.0
31982,8029753.0
31983,11599801.0
31984,7427752.5
31985,4967969.0
31986,4388241.5
31987,6057922.0
31988,6857798.5
31989,13271566.0
31990,3500486.5
31991,9518505.0
31992,4886155.0
31993,8584430.0
31994,7354881.5
31995,7889154.0
31996,10716302.0
31997,5255449.5
31998,3877557.5
31999,5257474.5
32000,6478576.0
32001,50191664.0
32002,18159120.0
32003,9470154.0
32004,7374505.0
32005,4950234.0
32006,13946336.0
32007,9746832.0
32008,6640268.0
32009,3887069.25
32010,7489372.5
32011,4825860.0
32012,2023755.25
32013,5515180.0
32014,5473445.0
32015,7990336.0
32016,6488259.0
32017,10379685.0
32018,7124402.0
32019,5665299.5
32020,5639640.0
32021,8261378.0
32022,4886612.0
32023,4177321.75
32024,6010469.0
32025,6037534.0
32026,4659175.0
32027,8425653.0
